,Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Año Liquidado,Periodo,Regalías causadas,Índice,year,regalias_causadas_pc,indice_2024
165,5790,Taraza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,29072158.86,78.05,2012,54139101.70731828,53.69900486559081
166,5792,Tarso,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,318421.0,78.05,2012,592973.7446662396,53.69900486559081
167,5792,Tarso,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,318421.0,78.05,2012,592973.7446662396,53.69900486559081
168,5809,Titiribi,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,695137060.6800001,78.05,2012,1294506411.0963242,53.69900486559081
169,5809,Titiribi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,25884860.23,78.05,2012,48203612.51533448,53.69900486559081
170,5809,Titiribi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,18193080.39,78.05,2012,33879734.709306955,53.69900486559081
171,5809,Titiribi,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,9417763.78,78.05,2012,17538060.162516538,53.69900486559081
172,5819,Toledo - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,2065592.71,78.05,2012,3846612.6423947727,53.69900486559081
173,5819,Toledo - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,9135.03,78.05,2012,17011.544297450353,53.69900486559081
174,5837,Turbo,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,146132.0,78.05,2012,272131.67239461886,53.69900486559081
175,5847,Urrao,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,44702695.46,78.05,2012,83246785.61900976,53.69900486559081
176,5847,Urrao,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,9575.91,78.05,2012,17832.565098680334,53.69900486559081
177,5854,Valdivia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,108115612.7,78.05,2012,201336343.1419531,53.69900486559081
178,5854,Valdivia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,215320.67,78.05,2012,400977.0209689174,53.69900486559081
179,5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2012,2012,2389409.0,78.05,2012,4449633.668222934,53.69900486559081
180,5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,3197989013.77,78.05,2012,5955397165.69162,53.69900486559081
181,5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,11800073.87,78.05,2012,21974474.0140636,53.69900486559081
182,5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATINO,Platino (Gr),2012,2012,28118800.22,78.05,2012,52363726.83326565,53.69900486559081
183,5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,161453262.02,78.05,2012,300663415.3167629,53.69900486559081
184,5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2012,2476635.12,78.05,2012,4612068.931629264,53.69900486559081
185,5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,48410381.68,78.05,2012,90151357.1828225,53.69900486559081
186,5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,197549.44,78.05,2012,367882.86951400386,53.69900486559081
187,5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,4538.4,78.05,2012,8451.553266880204,53.69900486559081
188,5887,Yarumal,Antioquia,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2012,2012,2660344.0,78.05,2012,4954177.468761051,53.69900486559081
189,5890,Yolombo,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,80024919.69,78.05,2012,149024958.4518433,53.69900486559081
190,5890,Yolombo,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,328717.27,78.05,2012,612147.7871382961,53.69900486559081
191,5893,Yondo,Antioquia,Materiales Construcción (M3),ARENA DE RIO,Arenas (M3),2012,2012,630692.0,78.05,2012,1174494.763131326,53.69900486559081
192,5893,Yondo,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,929326.0,78.05,2012,1730620.5251402948,53.69900486559081
193,5895,Zaragoza,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,14359.0,78.05,2012,26739.787889814223,53.69900486559081
194,5895,Zaragoza,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,20193.0,78.05,2012,37604.048809737345,53.69900486559081
195,5895,Zaragoza,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,5391530308.110001,78.05,2012,10040279743.740242,53.69900486559081
196,5895,Zaragoza,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,96801560.48,78.05,2012,180266954.1498867,53.69900486559081
197,8001,Barranquilla,Atlantico,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,4888762.0,78.05,2012,9104008.560748238,53.69900486559081
198,8001,Barranquilla,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,269812.5,78.05,2012,502453.4452274183,53.69900486559081
199,8001,Barranquilla,Atlantico,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,28975691.85,78.05,2012,53959457.76374529,53.69900486559081
200,8001,Barranquilla,Atlantico,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,7993654.84,78.05,2012,14886039.061632901,53.69900486559081
201,8296,Galapa,Atlantico,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,627660.0,78.05,2012,1168848.4760025626,53.69900486559081
202,8296,Galapa,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,3332724.0,78.05,2012,6206304.955449072,53.69900486559081
203,8372,Juan de Acosta,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,158290.0,78.05,2012,294772.6878667521,53.69900486559081
204,8421,Luruaco,Atlantico,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,40592986.02,78.05,2012,75593553.5893164,53.69900486559081
205,8520,Palmar de Varela,Atlantico,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,38104.0,78.05,2012,70958.48441768097,53.69900486559081
206,8573,Puerto Colombia,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,17268.0,78.05,2012,32157.020494554774,53.69900486559081
207,8573,Puerto Colombia,Atlantico,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,16276106.0,78.05,2012,30309883.84373094,53.69900486559081
208,8606,Repelon,Atlantico,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,267219.0,78.05,2012,497623.74678795645,53.69900486559081
209,8606,Repelon,Atlantico,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,2092975.11,78.05,2012,3897605.0212452533,53.69900486559081
210,8606,Repelon,Atlantico,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,56730.0,78.05,2012,105644.41583600256,53.69900486559081
211,8606,Repelon,Atlantico,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,263132.0,78.05,2012,490012.80500192184,53.69900486559081
212,8606,Repelon,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,899375.0,78.05,2012,1674844.8174247278,53.69900486559081
213,8606,Repelon,Atlantico,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2012,2012,14793.0,78.05,2012,27547.99653555413,53.69900486559081
214,8634,Sabanagrande,Atlantico,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,183094.0,78.05,2012,340963.4879795003,53.69900486559081
215,8638,Sabanalarga - Atlantico,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,146420.0,78.05,2012,272667.99518257525,53.69900486559081
216,8685,Santo Tomas,Atlantico,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,4558558.0,78.05,2012,8489092.13757335,53.69900486559081
217,8685,Santo Tomas,Atlantico,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,4791204.0,78.05,2012,8922332.9407918,53.69900486559081
218,8832,Tubara,Atlantico,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,120876.0,78.05,2012,225099.14346188342,53.69900486559081
219,8832,Tubara,Atlantico,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,1586265.0,78.05,2012,2953993.289019859,53.69900486559081
220,11001,"Bogota, D.C.","Bogota, D.C.",Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS,ESM  (Qtes ),2012,2012,1755219487.0,78.05,2012,3268625724.803157,53.69900486559081
221,11001,"Bogota, D.C.","Bogota, D.C.",Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2012,2012,89403817.0,78.05,2012,166490640.23398334,53.69900486559081
222,11001,"Bogota, D.C.","Bogota, D.C.",Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS ENGASTADA,Esmeralda Engastada (Qtes ),2012,2012,3583647.0,78.05,2012,6673581.771151826,53.69900486559081
223,11001,"Bogota, D.C.","Bogota, D.C.",Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS SEMIPRECIOSA,Esmeralda Semipreciosa (Qtes ),2012,2012,669781.0,78.05,2012,1247287.5459730942,53.69900486559081
224,11001,"Bogota, D.C.","Bogota, D.C.",Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS TALLADAS,Esmeralda Tallada (Qtes ),2012,2012,1242838816.74,78.05,2012,2314454094.355825,53.69900486559081
225,11001,"Bogota, D.C.","Bogota, D.C.",Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,149113.71,78.05,2012,277684.30788099935,53.69900486559081
226,11001,"Bogota, D.C.","Bogota, D.C.",Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,4939281.56,78.05,2012,9198087.697086893,53.69900486559081
227,11001,"Bogota, D.C.","Bogota, D.C.",Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,10976835.0,78.05,2012,20441412.326867394,53.69900486559081
228,11001,"Bogota, D.C.","Bogota, D.C.",Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,14460828.0,78.05,2012,26929415.239994876,53.69900486559081
229,11001,"Bogota, D.C.","Bogota, D.C.",Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2012,2012,604030.0,78.05,2012,1124843.9361434977,53.69900486559081
230,11001,"Bogota, D.C.","Bogota, D.C.",Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2012,2012,44970.0,78.05,2012,83744.56866111467,53.69900486559081
231,11001,"Bogota, D.C.","Bogota, D.C.",Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,19768224.29,78.05,2012,36813017.93111452,53.69900486559081
232,11001,"Bogota, D.C.","Bogota, D.C.",Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,4392922.44,78.05,2012,8180640.313531942,53.69900486559081
233,13001,Cartagena,Bolivar,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,81595.0,78.05,2012,151948.81209481103,53.69900486559081
234,13001,Cartagena,Bolivar,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,200148.2,78.05,2012,372722.36329327355,53.69900486559081
235,13001,Cartagena,Bolivar,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,5385.0,78.05,2012,10028.118795643819,53.69900486559081
236,13042,Arenal,Bolivar,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,6802704.0,78.05,2012,12668212.412925048,53.69900486559081
237,13042,Arenal,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,87009365.33000001,78.05,2012,162031615.94481203,53.69900486559081
238,13042,Arenal,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,22772.48,78.05,2012,42407.63875792441,53.69900486559081
239,13062,Arroyohondo,Bolivar,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,170190.9,78.05,2012,316934.92351672007,53.69900486559081
240,13062,Arroyohondo,Bolivar,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,2012,10227926.0,78.05,2012,19046770.094903268,53.69900486559081
241,13074,Barranco de Loba,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,2101016.18,78.05,2012,3912579.3583305064,53.69900486559081
242,13458,Montecristo,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,638468219.67,78.05,2012,1188975887.482632,53.69900486559081
243,13458,Montecristo,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,1542695.35,78.05,2012,2872856.496803588,53.69900486559081
244,13473,Morales - Bolivar,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,3451102630.8,78.05,2012,6426753418.314078,53.69900486559081
245,13473,Morales - Bolivar,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,5580620.39,78.05,2012,10392409.32670606,53.69900486559081
246,13490,Norosi,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,45967729.9,78.05,2012,85602573.11109903,53.69900486559081
247,13490,Norosi,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,82771.51999999999,78.05,2012,154139.76517288917,53.69900486559081
248,13600,Rio Viejo,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,25897428.7,78.05,2012,48227017.92113568,53.69900486559081
249,13600,Rio Viejo,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,68931.05,78.05,2012,128365.60039154389,53.69900486559081
250,13655,San Jacinto del Cauca,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,358395359.75,78.05,2012,667415272.6797591,53.69900486559081
251,13655,San Jacinto del Cauca,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,1024389.73,78.05,2012,1907651.2359289685,53.69900486559081
252,13657,San Juan Nepomuceno,Bolivar,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,2012,205280.0,78.05,2012,382278.96497117233,53.69900486559081
253,13657,San Juan Nepomuceno,Bolivar,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,30678.0,78.05,2012,57129.55030877643,53.69900486559081
254,13667,San Martin de Loba,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,915460.9,78.05,2012,1704800.4935871877,53.69900486559081
255,13667,San Martin de Loba,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,3022.41,78.05,2012,5628.428324817424,53.69900486559081
256,13670,San Pablo - Bolivar,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,1171146590.56,78.05,2012,2180946543.5931125,53.69900486559081
257,13670,San Pablo - Bolivar,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,7240838.71,78.05,2012,13484120.847535068,53.69900486559081
258,13673,Santa Catalina,Bolivar,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,149125.0,78.05,2012,277705.33247918,53.69900486559081
259,13673,Santa Catalina,Bolivar,Sal (Ton),SAL,Sal (Ton),2012,2012,95742421.0,78.05,2012,178294590.82089943,53.69900486559081
260,13688,Santa Rosa del Sur,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,4409306429.059999,78.05,2012,8211151100.651756,53.69900486559081
261,13688,Santa Rosa del Sur,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,16790308.75,78.05,2012,31267448.609199233,53.69900486559081
262,13744,Simiti,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,1740648304.55,78.05,2012,3241490803.9857755,53.69900486559081
263,13744,Simiti,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,7966160.78,78.05,2012,14834838.745968174,53.69900486559081
264,13810,Tiquisio,Bolivar,Metales Preciosos (Gr),ORO,Oro (Gr),2012,2012,832645252.76,78.05,2012,1550578553.2601957,53.69900486559081
265,13810,Tiquisio,Bolivar,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,2012,2233700.04,78.05,2012,4159667.475386137,53.69900486559081
266,13836,Turbaco,Bolivar,Materiales Construcción (M3),ARENA DE CANTERA,Arenas (M3),2012,2012,175968.65,78.05,2012,327694.43389212043,53.69900486559081
267,13836,Turbaco,Bolivar,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,174781.0,78.05,2012,325482.75417296606,53.69900486559081
268,13836,Turbaco,Bolivar,Materiales Construcción (M3),GRAVA DE CANTERA,Gravas (M3),2012,2012,2343745.08,78.05,2012,4364596.859599949,53.69900486559081
269,13836,Turbaco,Bolivar,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,4220031.0,78.05,2012,7858676.358272902,53.69900486559081
270,13836,Turbaco,Bolivar,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,18367972.51,78.05,2012,34205424.39468895,53.69900486559081
271,13836,Turbaco,Bolivar,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,5727239.71,78.05,2012,10665448.501951467,53.69900486559081
272,13836,Turbaco,Bolivar,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,411261621.72,78.05,2012,765864512.2929044,53.69900486559081
273,13836,Turbaco,Bolivar,Rocas Ornamentales (M3),ROCA CORALINA (BLOQUE MAYOR O IGUAL A 1 M3),Rocas Ornamentales (M3),2012,2012,709156.0,78.05,2012,1320612.9271390135,53.69900486559081
274,13838,Turbana,Bolivar,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,1017600.0,78.05,2012,1895007.1841127484,53.69900486559081
275,15001,Tunja,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,6709558.73,78.05,2012,12494754.319552287,53.69900486559081
276,15001,Tunja,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,591672.24,78.05,2012,1101830.9212264959,53.69900486559081
277,15001,Tunja,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,71333.0,78.05,2012,132838.58831005765,53.69900486559081
278,15001,Tunja,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2012,2012,192000.0,78.05,2012,357548.52530429215,53.69900486559081
279,15001,Tunja,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,3060.81,78.05,2012,5699.9380298782835,53.69900486559081
280,15047,Aquitania,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,3993498.31,78.05,2012,7436819.9559670985,53.69900486559081
281,15051,Arcabuco,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,1157158.0,78.05,2012,2154896.5439795004,53.69900486559081
282,15092,Beteitiva,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,28991337.65,78.05,2012,53988593.8716474,53.69900486559081
283,15092,Beteitiva,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,3115175.0,78.05,2012,5801178.267264574,53.69900486559081
284,15097,Boavita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,51884246.12,78.05,2012,96620498.3683903,53.69900486559081
285,15104,Boyaca - Boyaca,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,19190067.07,78.05,2012,35736355.111296654,53.69900486559081
286,15131,Caldas - Boyaca,Boyaca,Materiales Construcción (M3),ARENAS,Arenas (M3),2012,2012,1701900.0,78.05,2012,3169332.475080077,53.69900486559081
287,15183,Chita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,401409644.66,78.05,2012,747517846.3078277,53.69900486559081
288,15185,Chitaraque,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,1149525.78,78.05,2012,2140683.5804076362,53.69900486559081
289,15187,Chivata,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,42496798.650000006,78.05,2012,79138894.2055257,53.69900486559081
290,15187,Chivata,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,2012,229912.21,78.05,2012,428149.85226536833,53.69900486559081
291,15187,Chivata,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2012,2012,4160.0,78.05,2012,7746.884714926329,53.69900486559081
292,15189,Cienega,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,1659369.0,78.05,2012,3090129.8900294686,53.69900486559081
293,15204,Combita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,578222.47,78.05,2012,1076784.3304495066,53.69900486559081
294,15204,Combita,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,268048.0,78.05,2012,499167.53703523387,53.69900486559081
295,15204,Combita,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2012,2012,104400.0,78.05,2012,194417.01063420885,53.69900486559081
296,15204,Combita,Boyaca,Otro Mineral No Metalico (Ton),ARCILLAS FERRUGINOSAS,Arcillas (Ton),2012,2012,108819.97,78.05,2012,202648.01977686098,53.69900486559081
297,15215,Corrales,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,431516611.39,78.05,2012,803584000.243749,53.69900486559081
298,15215,Corrales,Boyaca,Otro Mineral No Metalico (m3),ARENAS SILICEAS,Arenas (M3),2012,2012,100932.0,78.05,2012,187958.79039590005,53.69900486559081
299,15224,Cucaita,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,111067435.9,78.05,2012,206833322.47590622,53.69900486559081
300,15224,Cucaita,Boyaca,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2012,2012,35700.0,78.05,2012,66481.67892376681,53.69900486559081
301,15226,Cuitiva,Boyaca,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,2012,5944385.0,78.05,2012,11069823.388494555,53.69900486559081
302,15226,Cuitiva,Boyaca,Otro Mineral No Metalico (Ton),ROCA FOSFORICA,Roca Fosforica (Ton),2012,2012,792330.25,78.05,2012,1475502.6689660475,53.69900486559081
303,15236,Chivor,Boyaca,Esmeraldas o Priedras Preciosas (Qtes),ESMERALDAS EN BRUTO,Esmeralda en Bruto (Qtes ),2012,2012,12483.57,78.05,2012,23247.302312671363,53.69900486559081
304,15238,Duitama,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,63579197.61,78.05,2012,118399210.13273789,53.69900486559081
305,15238,Duitama,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,34219129.17,78.05,2012,63723954.020471804,53.69900486559081
306,15248,El Espino,Boyaca,Carbon (Ton),CARBON,Carbon (Ton),2012,2012,743740.0,78.05,2012,1385016.355259449,53.69900486559081
307,15272,Firavitoba,Boyaca,Otro Mineral No Metalico (Ton),CALIZAS,Calizas (Ton),2012,2012,47898819.6,78.05,2012,89198709.95727253,53.69900486559081
308,15272,Firavitoba,Boyaca,Rocas Ornamentales (M3),MARMOL,Rocas Ornamentales (M3),2012,2012,107792.0,78.05,2012,200733.701247918,53.69900486559081
