Código DANE,Municipio,Departamento,clasificacion,Recurso Natural,min agrupado,Periodo,Regalías causadas,Regalías causadas %
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2015-2016,71708.0,1.9900398571518547e-09
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CAOLINITICA,Arcillas (Ton),2017-2018,587630.0,1.6307903180372405e-08
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2013-2014,19757268.3,5.483035558855758e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2015-2016,20516715.98,5.693797419822666e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2017-2018,19879032.0,5.516827411390243e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2019-2020,22984638.0,6.37869494647837e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2021-2022,39066869.0,1.0841834440247982e-06
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2023-2024,3386938.0,9.399427698028377e-08
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2019-2020,5244072.0,1.455334452749211e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2021-2022,13597091.0,3.773463634646172e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS MISCELANEAS,Arcillas (Ton),2023-2024,7780284.0,2.1591838093324122e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),FELDESPATOS,Otros Min no Met (Ton),2019-2020,4340434.0,1.204556905413211e-07
5856,Valparaiso - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),YESO,Yeso (Ton),2017-2018,110776.0,3.0742546886798386e-09
5858,Vegachi,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,312368.12,8.668837631834571e-09
5858,Vegachi,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,1834900.0,5.0922130499915463e-08
5858,Vegachi,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,1930600.0,5.35779961540884e-08
5858,Vegachi,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,242882.85,6.740482960320123e-09
5858,Vegachi,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,1953400.0,5.421074157639919e-08
5858,Vegachi,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,168500.0,4.676210686814407e-09
5858,Vegachi,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2017-2018,10288431.89,2.855244816295558e-07
5858,Vegachi,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,917605.3,2.5465375134347423e-08
5858,Vegachi,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,3448500.0,9.570274512450733e-08
5858,Vegachi,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2023-2024,6909500.0,1.9175239015159732e-07
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,3197989013.77,8.875056618698125e-05
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,6907103453.92,0.00019168588122346237
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,2021614578.79,5.6103832035356704e-05
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,885009886.84,2.456078748235975e-05
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,648057545.2,1.7984887943827602e-05
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,10094091156.84,0.00028013113911747186
5858,Vegachi,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,48489147356.12,0.0013456704395323853
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,11800073.87,3.2747555807770585e-07
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,14454476.47,4.0114051834612104e-07
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,2920115.5500000003,8.103902398601147e-08
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,2411902.58,6.693510160327147e-08
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,1455044.28,4.0380377518837835e-08
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,7447525.4,2.0668366685935755e-07
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,34068604.3,9.454716410238057e-07
5858,Vegachi,Antioquia,Metales Preciosos (Gr),PLATINO,Platino (Gr),2012,28118800.22,7.803527245647674e-07
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2012,161453262.02,4.4806496693113985e-06
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2013-2014,88022211.65,2.4427917317197013e-06
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2015-2016,166211529.0,4.612701057457346e-06
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2017-2018,63890530.0,1.7730894906364184e-06
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2019-2020,95351658.0,2.6461984697036942e-06
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2021-2022,650979916.61,1.806598957242275e-05
5861,Venecia - Antioquia,Antioquia,Carbon (Ton),CARBON,Carbon (Ton),2023-2024,36757269.8,1.0200874650259969e-06
5861,Venecia - Antioquia,Antioquia,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2019-2020,3227074.0,8.955773249816568e-08
5861,Venecia - Antioquia,Antioquia,Carbon térmico (Ton),CARBON TERMICO,Carbon térmico (Ton),2021-2022,8764645.0,2.432363597337357e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2017-2018,6982036.95,1.9376543502268884e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2019-2020,15132160.24,4.199475930497096e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2021-2022,19047959.619999997,5.286188269261323e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2023-2024,32871448.54,9.12248183702183e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,21141491.96,5.867185201101061e-07
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,43696390.31,1.2126618833402702e-06
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,109110780.67999999,3.0280415350888957e-06
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,46043510.45,1.2777991431735363e-06
5861,Venecia - Antioquia,Antioquia,Materiales Construcción (M3),GRAVAS DE RIO,Gravas (M3),2012,2476635.12,6.873155854886578e-08
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,11361971.92,3.153173561756036e-07
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,5133343.359999999,1.4246050492059214e-07
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,781763.4,2.1695491784215824e-08
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,54021.39,1.499201194270439e-09
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,10898.16,3.024456513864291e-10
5861,Venecia - Antioquia,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,67.34,1.8688191551933663e-12
5861,Venecia - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2015-2016,6532518.0,1.8129038862556367e-07
5861,Venecia - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS,Arcillas (Ton),2017-2018,4671257.0,1.2963668785908965e-07
5861,Venecia - Antioquia,Antioquia,Otro Mineral No Metalico (Ton),ARCILLAS CERAMICAS,Arcillas (Ton),2023-2024,1351288.0,3.750093404489061e-08
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,416903.37,1.1569899075150984e-08
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,7496500.01,2.0804280985439946e-07
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,9646749.4,2.6771651416795533e-07
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,549.8399999999999,1.525915539488447e-11
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,5411.709999999999,1.5018573374445336e-10
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,13688.53,3.7988397787999775e-10
5873,Vigia del Fuerte,Antioquia,Metales Preciosos (Gr),PLATINO,Platino (Gr),2019-2020,11993.21,3.328354704522814e-10
5885,Yali,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2023-2024,6626986.0,1.8391206382533805e-07
5885,Yali,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,52965922.0,1.4699098545601089e-06
5885,Yali,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2023-2024,737793.0,2.0475225586094137e-08
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2012,48410381.68,1.3434845351025544e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2013-2014,49423108.19,1.3715897133155054e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,125588167.85,3.4853218554160923e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,181722848.21,5.043171067287563e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,282638263.8,7.843774894268426e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2021-2022,393226783.62,1.091282663445401e-05
5885,Yali,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2023-2024,174972527.85999998,4.855836229542217e-06
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2012,197549.44,5.482390519300899e-09
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2013-2014,149328.21,4.1441553201475725e-09
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2015-2016,211418.4,5.867281789134736e-09
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,412763.18,1.1455000554537086e-08
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,479660.56,1.331153612293996e-08
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2021-2022,359752.4,9.983845801110573e-09
5885,Yali,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2023-2024,83474.95,2.3165961618474677e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),ARENAS,Arenas (M3),2013-2014,36535.0,1.0139190352686313e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),DIABASA,Mat Cons (M3),2019-2020,23354.0,6.481200259932562e-10
5887,Yarumal,Antioquia,Materiales Construcción (M3),DIABASA,Mat Cons (M3),2021-2022,310150.0,8.607280382881236e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),DIABASA,Mat Cons (M3),2023-2024,47641.0,1.322132660715283e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2012,4538.4,1.2594964143049559e-10
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2013-2014,2888510.6,8.016192365992105e-08
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2015-2016,3759960.37,1.0434639088541634e-07
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2017-2018,289260.0,8.027541265685078e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2019-2020,3248119.2,9.014177872455232e-08
5887,Yarumal,Antioquia,Materiales Construcción (M3),GRAVAS,Gravas (M3),2021-2022,2536496.7199999997,7.039283720554119e-08
5887,Yarumal,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2019-2020,122459.0,3.3984812136297064e-09
5887,Yarumal,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2021-2022,726469.0,2.0160962026346442e-08
5887,Yarumal,Antioquia,Materiales Construcción (M3),RECEBO,Mat Cons (M3),2023-2024,33440.0,9.28026619389162e-10
5887,Yarumal,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2015-2016,1324376.14,3.6754076315905124e-08
5887,Yarumal,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2017-2018,86233991.03,2.393165047009755e-06
5887,Yarumal,Antioquia,Metales Preciosos (Gr),ORO,Oro (Gr),2019-2020,48855047.58,1.355824899693901e-06
5887,Yarumal,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2017-2018,222063.59,6.162707019052658e-09
5887,Yarumal,Antioquia,Metales Preciosos (Gr),PLATA,Plata (Gr),2019-2020,86678.46,2.405499946401277e-09
5887,Yarumal,Antioquia,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2012,2660344.0,7.38298459549115e-08
5887,Yarumal,Antioquia,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2013-2014,6739015.0,1.8702109176025278e-07
5887,Yarumal,Antioquia,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2015-2016,5383758.0,1.4941001005829413e-07
5887,Yarumal,Antioquia,Otro Mineral No Metalico (Ton),TALCO,Otros Min no Met (Ton),2017-2018,11122011.0,3.0865796259387177e-07
